model_type,series,horizon_days,lag_or_window_days,coefficient,std_error_two_way,t_stat,p_value,r2_within,cluster_variance_floor_applied,n,n_worlds,n_dates,date_start,date_end
shock_lag,direct_coin,30,7,0.00062787656140846,0.0014577560159057422,0.43071443681770283,0.6666760202806037,0.020852064950247606,True,11761,61,198,2025-12-13,2026-06-30
shock_lag,potential_max,30,7,0.003101831064845251,0.0034824085812253506,0.8907142836622042,0.3730824699475215,0.02097623598904219,True,11761,61,198,2025-12-13,2026-06-30
shock_lag,realized_25,30,7,0.0019151756870643922,0.0025176325681462767,0.7607050017129897,0.44683328667017064,0.020918726904955443,True,11761,61,198,2025-12-13,2026-06-30
shock_lag,realized_50,30,7,0.0025807481679743557,0.003039381946954239,0.8491029469200212,0.395824010764648,0.020951643672051934,True,11761,61,198,2025-12-13,2026-06-30
shock_lag,realized_75,30,7,0.002918199451410114,0.0033196288142674168,0.8790740214291425,0.37936114238299756,0.020967749487197263,True,11761,61,198,2025-12-13,2026-06-30
shock_lag,realized_100,30,7,0.003101831064845251,0.0034824085812253506,0.8907142836622042,0.3730824699475215,0.02097623598904219,True,11761,61,198,2025-12-13,2026-06-30
shock_lag,kill_count,1,14,-0.0006682155988245696,0.0021217852118751586,-0.31493083988177306,0.7528141653239466,0.015017705126864733,True,13103,61,220,2025-12-20,2026-07-29
shock_lag,direct_coin,1,14,0.00031485526374957736,0.0006020617191856369,0.5229617723834994,0.6010008559374612,0.015031198045844851,True,13103,61,220,2025-12-20,2026-07-29
shock_lag,potential_max,1,14,0.0011074724979711667,0.001278555708109601,0.8661902574496436,0.3863858351830616,0.015079325552332157,True,13103,61,220,2025-12-20,2026-07-29
shock_lag,realized_25,1,14,0.000698008226516661,0.0010411619678612036,0.6704127196948398,0.5025947283819283,0.015052473366333863,True,13103,61,220,2025-12-20,2026-07-29
shock_lag,realized_50,1,14,0.0009263926358215591,0.0011898186147504522,0.7785998843326695,0.43621544724008987,0.01506768304172268,True,13103,61,220,2025-12-20,2026-07-29
shock_lag,realized_75,1,14,0.0010436146156886956,0.0012500537731151835,0.8348557783142133,0.40379891591071226,0.01507530834040316,True,13103,61,220,2025-12-20,2026-07-29
shock_lag,realized_100,1,14,0.0011074724979711667,0.001278555708109601,0.8661902574496436,0.3863858351830616,0.015079325552332157,True,13103,61,220,2025-12-20,2026-07-29
shock_lag,kill_count,7,14,-0.0012393478086742214,0.0036651252654846117,-0.33814609840091014,0.7352530929207144,0.01825774627461385,True,12737,61,214,2025-12-20,2026-07-23
shock_lag,direct_coin,7,14,-0.0007602436413331993,0.000945081069273274,-0.8044216163569897,0.4211535212742159,0.01830206847617888,True,12737,61,214,2025-12-20,2026-07-23
shock_lag,potential_max,7,14,-0.0018235665173550863,0.002540218403921655,-0.7178778464638382,0.47283260858905507,0.018318068133553744,True,12737,61,214,2025-12-20,2026-07-23
shock_lag,realized_25,7,14,-0.0014925220593975702,0.0017407038941007552,-0.8574244387317836,0.39121035781076796,0.01832556824412157,True,12737,61,214,2025-12-20,2026-07-23
shock_lag,realized_50,7,14,-0.0017257332469639267,0.002170114922230527,-0.7952266625539591,0.4264816648752967,0.01832482422509729,True,12737,61,214,2025-12-20,2026-07-23
shock_lag,realized_75,7,14,-0.001802069631668032,0.0024040570161563725,-0.7495952132404899,0.4534985346480309,0.01832140281685335,True,12737,61,214,2025-12-20,2026-07-23
shock_lag,realized_100,7,14,-0.0018235665173550863,0.002540218403921655,-0.7178778464638382,0.47283260858905507,0.018318068133553744,True,12737,61,214,2025-12-20,2026-07-23
shock_lag,kill_count,30,14,0.0010238139180322476,0.005789757867015029,0.17683190584964578,0.8596404267199835,0.01878361182666588,True,11334,61,191,2025-12-20,2026-06-30
shock_lag,direct_coin,30,14,0.0008314741306405806,0.0013811200145502716,0.6020288764777115,0.5471549159753013,0.018826688431679117,True,11334,61,191,2025-12-20,2026-06-30
shock_lag,potential_max,30,14,0.0026188850809499876,0.004030244330244438,0.6498080181632933,0.5158162390023889,0.01888785158554185,True,11334,61,191,2025-12-20,2026-06-30
shock_lag,realized_25,30,14,0.0019953748726496143,0.0027269612796736796,0.7317210139809502,0.4643388675738995,0.018881390669901243,True,11334,61,191,2025-12-20,2026-06-30
shock_lag,realized_50,30,14,0.0024225652834443784,0.0034381073889778193,0.7046217611499997,0.4810456524381218,0.01889166091462824,True,11334,61,191,2025-12-20,2026-06-30
shock_lag,realized_75,30,14,0.0025716228974431155,0.0038154987285104664,0.6739939075925343,0.5003151870161316,0.01889097858461275,True,11334,61,191,2025-12-20,2026-06-30
shock_lag,realized_100,30,14,0.0026188850809499876,0.004030244330244438,0.6498080181632933,0.5158162390023889,0.01888785158554185,True,11334,61,191,2025-12-20,2026-06-30
shock_lag,kill_count,1,30,0.0004549567153261721,0.002439083969282941,0.18652769689594714,0.8520309609898962,0.013772496645202081,False,12127,61,204,2026-01-05,2026-07-29
shock_lag,direct_coin,1,30,-0.0010432349934747362,0.0005602454704225415,-1.86210339672701,0.06258851733152969,0.01409702009102487,True,12127,61,204,2026-01-05,2026-07-29
shock_lag,potential_max,1,30,-0.0005667012222103955,0.0014076219921082805,-0.4025947487234217,0.687246373410352,0.01378645317847449,True,12127,61,204,2026-01-05,2026-07-29
shock_lag,realized_25,1,30,-0.0012933634141121203,0.0010088330286934259,-1.2820391257284662,0.199828921462177,0.013946772006451558,True,12127,61,204,2026-01-05,2026-07-29
shock_lag,realized_50,1,30,-0.0010407706339384407,0.0012267760749466892,-0.848378652953163,0.39622712722756026,0.013852638246870552,True,12127,61,204,2026-01-05,2026-07-29
shock_lag,realized_75,1,30,-0.0007770855511361332,0.0013416049701055867,-0.5792208350830537,0.5624401740544109,0.013808090769762749,True,12127,61,204,2026-01-05,2026-07-29
shock_lag,realized_100,1,30,-0.0005667012222103955,0.0014076219921082805,-0.4025947487234217,0.687246373410352,0.01378645317847449,True,12127,61,204,2026-01-05,2026-07-29
shock_lag,kill_count,7,30,0.006321813133534521,0.0036394853333596823,1.7370074487149334,0.08238585610325205,0.018836410982024043,True,11761,61,198,2026-01-05,2026-07-23
shock_lag,direct_coin,7,30,0.0005140023075007298,0.0010744918623820582,0.4783677992323086,0.632388448207603,0.0182838263276609,True,11761,61,198,2026-01-05,2026-07-23
shock_lag,potential_max,7,30,0.004581974332569678,0.002570791003943393,1.7823208209229324,0.0746969292485413,0.01880924602036016,True,11761,61,198,2026-01-05,2026-07-23
shock_lag,realized_25,7,30,0.002440008450267546,0.0018998882486763163,1.2842905112800926,0.19904032564716856,0.018508198041815582,True,11761,61,198,2026-01-05,2026-07-23
shock_lag,realized_50,7,30,0.00357903783608855,0.0022768603790757546,1.5719180099841643,0.1159695671754559,0.01866227035887391,True,11761,61,198,2026-01-05,2026-07-23
shock_lag,realized_75,7,30,0.004210556898321069,0.002466284922252786,1.7072467419842992,0.08777620049068324,0.01875328116066899,True,11761,61,198,2026-01-05,2026-07-23
shock_lag,realized_100,7,30,0.004581974332569678,0.002570791003943393,1.7823208209229324,0.0746969292485413,0.01880924602036016,True,11761,61,198,2026-01-05,2026-07-23
shock_lag,kill_count,30,30,-0.0002853549201493406,0.0053191978601755474,-0.0536462315654344,0.9572170220571065,0.01979631840685736,True,10358,61,175,2026-01-05,2026-06-30
shock_lag,direct_coin,30,30,-0.0003529374664221815,0.0014092026360504376,-0.25045189200848844,0.8022379039214859,0.019805707371931325,True,10358,61,175,2026-01-05,2026-06-30
shock_lag,potential_max,30,30,-0.0010317484208049602,0.003836298206358507,-0.26894374871454974,0.787972970196674,0.019815063996307836,True,10358,61,175,2026-01-05,2026-06-30
shock_lag,realized_25,30,30,-0.0009220502853023718,0.0027049039727278274,-0.34088096827056946,0.7331931927783093,0.01982057348125843,True,10358,61,175,2026-01-05,2026-06-30
shock_lag,realized_50,30,30,-0.001051510711975344,0.0033396573884590507,-0.31485586384072795,0.7528710939520884,0.019819908564979505,True,10358,61,175,2026-01-05,2026-06-30
shock_lag,realized_75,30,30,-0.0010576265497695676,0.003660268265517185,-0.2889478237792847,0.772621305743788,0.01981736372389209,True,10358,61,175,2026-01-05,2026-06-30
shock_lag,realized_100,30,30,-0.0010317484208049602,0.003836298206358507,-0.26894374871454974,0.787972970196674,0.019815063996307836,True,10358,61,175,2026-01-05,2026-06-30
shock_lag,kill_count,1,60,0.002008218918433316,0.0018961679063755393,1.0590934018453875,0.28955724461241183,0.013501269246965153,True,10297,61,174,2026-02-04,2026-07-29
shock_lag,direct_coin,1,60,-0.0005420851010212601,0.0006117448275834439,-0.8861294392347241,0.37554778087199747,0.01342367652501475,True,10297,61,174,2026-02-04,2026-07-29
shock_lag,potential_max,1,60,0.0017738272163193745,0.001410599661404189,1.257498682903134,0.20857311566313175,0.013551699919870264,True,10297,61,174,2026-02-04,2026-07-29
shock_lag,realized_25,1,60,0.00038640344968264464,0.001056875945558674,0.3656090871463522,0.7146567933476483,0.013350554176733365,True,10297,61,174,2026-02-04,2026-07-29
shock_lag,realized_50,1,60,0.001085722143310641,0.0012555975989554796,0.8647054949880786,0.3872004526936954,0.013431732256584783,True,10297,61,174,2026-02-04,2026-07-29
shock_lag,realized_75,1,60,0.0015091966730366258,0.0013551976460739212,1.1136358430143736,0.2654354430951986,0.013501437629836133,True,10297,61,174,2026-02-04,2026-07-29
shock_lag,realized_100,1,60,0.0017738272163193745,0.001410599661404189,1.257498682903134,0.20857311566313175,0.013551699919870264,True,10297,61,174,2026-02-04,2026-07-29
shock_lag,kill_count,7,60,0.004334997543518498,0.0037116787298062883,1.167934473613437,0.2428331972182517,0.01866282374242445,True,9931,61,168,2026-02-04,2026-07-23
shock_lag,direct_coin,7,60,-0.00040949977718575945,0.001174096766100458,-0.34877855813012426,0.7272555619306971,0.01837630531421608,True,9931,61,168,2026-02-04,2026-07-23
shock_lag,potential_max,7,60,0.00294737767184504,0.0024559352835451954,1.2001039651136234,0.23009896581153277,0.018590988795552987,True,9931,61,168,2026-02-04,2026-07-23
shock_lag,realized_25,7,60,0.0009252602815178034,0.0019268554824287247,0.4801918410360229,0.6310909878565079,0.018393235093148497,True,9931,61,168,2026-02-04,2026-07-23
shock_lag,realized_50,7,60,0.001933716206824226,0.002227259736007639,0.8682041773405424,0.3852825678103329,0.01847718318011793,True,9931,61,168,2026-02-04,2026-07-23
shock_lag,realized_75,7,60,0.0025545122390868585,0.002374124247934062,1.075980855386894,0.28193581855951577,0.018543508595986746,True,9931,61,168,2026-02-04,2026-07-23
shock_lag,realized_100,7,60,0.00294737767184504,0.0024559352835451954,1.2001039651136234,0.23009896581153277,0.018590988795552987,True,9931,61,168,2026-02-04,2026-07-23
shock_lag,kill_count,30,60,0.0035366344047687405,0.0046647972792647615,0.7581539331814574,0.4483588355674495,0.019871590357100843,True,8570,61,145,2026-02-04,2026-06-30
shock_lag,direct_coin,30,60,0.0005277113238783583,0.0015354202256846056,0.3436917887694654,0.731078087036277,0.019747695412282162,True,8570,61,145,2026-02-04,2026-06-30
shock_lag,potential_max,30,60,0.005135372268479365,0.0039051614941505186,1.3150217413982903,0.18850259571542793,0.02022529273732987,True,8570,61,145,2026-02-04,2026-06-30
shock_lag,realized_25,30,60,0.0029738291283270364,0.0028721440684927016,1.0354038855326986,0.30048033189499035,0.019989817052753378,True,8570,61,145,2026-02-04,2026-06-30
shock_lag,realized_50,30,60,0.00419554241048015,0.003473470144926694,1.2078820992914263,0.22709261599769703,0.02012299245380955,True,8570,61,145,2026-02-04,2026-06-30
shock_lag,realized_75,30,60,0.004805034689336326,0.003757632898188241,1.2787397863301373,0.20098870412034875,0.02018946811768041,True,8570,61,145,2026-02-04,2026-06-30
shock_lag,realized_100,30,60,0.005135372268479365,0.0039051614941505186,1.3150217413982903,0.18850259571542793,0.02022529273732987,True,8570,61,145,2026-02-04,2026-06-30
shock_lag,kill_count,1,90,0.0003420770233364327,0.002239928221451352,0.15271785053665038,0.87862078320251,0.01673865250741846,True,8529,61,144,2026-03-06,2026-07-29
shock_lag,direct_coin,1,90,1.1766603271150786e-05,0.0006998139014576056,0.01681390330578279,0.9865850782312797,0.016733467527427992,True,8529,61,144,2026-03-06,2026-07-29
shock_lag,potential_max,1,90,-0.0015634741482025533,0.0017511413771583207,-0.8928314804254663,0.37194742516654555,0.016909758242050654,False,8529,61,144,2026-03-06,2026-07-29
shock_lag,realized_25,1,90,-0.0007885883178065244,0.0012556980950475087,-0.6280078953028025,0.529998767870244,0.016803589573617272,True,8529,61,144,2026-03-06,2026-07-29
shock_lag,realized_50,1,90,-0.001214801435195793,0.0015151475161312312,-0.8017710633863955,0.4226854000869773,0.016859785326305943,True,8529,61,144,2026-03-06,2026-07-29
shock_lag,realized_75,1,90,-0.0014374421412971627,0.001650265216847966,-0.8710370470285383,0.3837339252445957,0.016891252641250798,True,8529,61,144,2026-03-06,2026-07-29
shock_lag,realized_100,1,90,-0.0015634741482025533,0.0017511413771583207,-0.8928314804254663,0.37194742516654555,0.016909758242050654,False,8529,61,144,2026-03-06,2026-07-29
shock_lag,kill_count,7,90,0.0012599413990126741,0.0037321320697009217,0.3375929295861282,0.7356699710643547,0.021667964912262416,True,8223,61,140,2026-03-06,2026-07-23
shock_lag,direct_coin,7,90,0.0004814860990525088,0.0012028672137918068,0.40028200414135223,0.6889488210871301,0.021667422036455664,True,8223,61,140,2026-03-06,2026-07-23
shock_lag,potential_max,7,90,-0.00040264715134241756,0.0029614527495774854,-0.135962713367574,0.8918507576040843,0.0216442028026822,True,8223,61,140,2026-03-06,2026-07-23
shock_lag,realized_25,7,90,0.00015910307842552599,0.0021857223435154914,0.07279198975000016,0.941971645301143,0.021640709468489505,True,8223,61,140,2026-03-06,2026-07-23
shock_lag,realized_50,7,90,-0.00011848744185211766,0.002627876113879558,-0.04508867112353845,0.9640366313737977,0.021640064408793624,True,8223,61,140,2026-03-06,2026-07-23
shock_lag,realized_75,7,90,-0.00029205900517941143,0.0028442612366583286,-0.10268360775557533,0.918214083982426,0.02164215646097234,True,8223,61,140,2026-03-06,2026-07-23
shock_lag,realized_100,7,90,-0.00040264715134241756,0.0029614527495774854,-0.135962713367574,0.8918507576040843,0.0216442028026822,True,8223,61,140,2026-03-06,2026-07-23
shock_lag,kill_count,30,90,-0.003576072756537035,0.0049785208381776715,-0.7183002487634488,0.47257217682618224,0.020961192451581567,True,6820,61,117,2026-03-06,2026-06-30
shock_lag,direct_coin,30,90,0.0009927765074573822,0.0016580229262647321,0.5987712785696838,0.5493254176423141,0.020879324273434197,True,6820,61,117,2026-03-06,2026-06-30
shock_lag,potential_max,30,90,-0.0007946590800940953,0.004180748615276611,-0.19007578623368587,0.8492497439602489,0.020811574432148205,True,6820,61,117,2026-03-06,2026-06-30
shock_lag,realized_25,30,90,0.00040510807140211566,0.003092543632727564,0.13099510290330751,0.8957791813407007,0.020803978262871503,True,6820,61,117,2026-03-06,2026-06-30
shock_lag,realized_50,30,90,-0.00016944398102941295,0.003722493478873054,-0.045518946370514624,0.9636936735299888,0.020799662601793,True,6820,61,117,2026-03-06,2026-06-30
shock_lag,realized_75,30,90,-0.0005462862818159304,0.004021920568636419,-0.13582721799031994,0.8919578736137141,0.020805261283781462,True,6820,61,117,2026-03-06,2026-06-30
shock_lag,realized_100,30,90,-0.0007946590800940953,0.004180748615276611,-0.19007578623368587,0.8492497439602489,0.020811574432148205,True,6820,61,117,2026-03-06,2026-06-30
moving_average_level,kill_count,1,7,0.002244411488432559,0.0018108499376582952,1.2394243397853966,0.21518839221906172,0.014147392497855793,True,13835,61,231,2025-12-08,2026-07-29
moving_average_level,direct_coin,1,7,0.00036152025666143434,0.0007351872591468415,0.49173901229050904,0.6229038554774835,0.013941363742580704,True,13835,61,231,2025-12-08,2026-07-29
moving_average_level,potential_max,1,7,0.001715145203477341,0.0014429638062023692,1.1886266281281899,0.23458662466142255,0.014102708300013034,True,13835,61,231,2025-12-08,2026-07-29
moving_average_level,realized_25,1,7,0.0011091944211429196,0.0011505225969930058,0.9640787795406183,0.3350064307963373,0.014024767610389843,True,13835,61,231,2025-12-08,2026-07-29
moving_average_level,realized_50,1,7,0.0014508535809178854,0.0013196625430742634,1.0994125646227721,0.27158815274159187,0.014066954948837473,True,13835,61,231,2025-12-08,2026-07-29
moving_average_level,realized_75,1,7,0.0016206829170020752,0.0013999125920552873,1.157702935311599,0.24698528569024425,0.014089452729363239,True,13835,61,231,2025-12-08,2026-07-29
moving_average_level,realized_100,1,7,0.001715145203477341,0.0014429638062023692,1.1886266281281899,0.23458662466142255,0.014102708300013034,True,13835,61,231,2025-12-08,2026-07-29
moving_average_level,kill_count,7,7,0.010023063143480863,0.005630368991155827,1.7801787341513624,0.07504671451352603,0.019814992845217927,True,13469,61,225,2025-12-08,2026-07-23
moving_average_level,direct_coin,7,7,0.00039763907035701576,0.0014293831006299787,0.27818929031815365,0.7808670556040735,0.018070797564087582,False,13469,61,225,2025-12-08,2026-07-23
moving_average_level,potential_max,7,7,0.006166869420086809,0.003258071076384247,1.8927976939443256,0.058384778372659527,0.018975750921397916,True,13469,61,225,2025-12-08,2026-07-23
moving_average_level,realized_25,7,7,0.0034577778761369178,0.002273431002050983,1.5209513167619657,0.12827205470483602,0.0184612243872877,True,13469,61,225,2025-12-08,2026-07-23
moving_average_level,realized_50,7,7,0.00495789172992163,0.0027715650990080987,1.7888418827672439,0.07364028364562283,0.018728278760329564,True,13469,61,225,2025-12-08,2026-07-23
moving_average_level,realized_75,7,7,0.005727423300555002,0.003070041884532261,1.8655847431305024,0.062099485817311895,0.018881525942382682,True,13469,61,225,2025-12-08,2026-07-23
moving_average_level,realized_100,7,7,0.006166869420086809,0.003258071076384247,1.8927976939443256,0.058384778372659527,0.018975750921397916,True,13469,61,225,2025-12-08,2026-07-23
moving_average_level,kill_count,30,7,0.025185240784087893,0.010504185327850161,2.397638655261848,0.016501134419795657,0.027275138992962855,False,12066,61,202,2025-12-08,2026-06-30
moving_average_level,direct_coin,30,7,0.007459042489532383,0.003992698847221956,1.8681705720736346,0.061738299241477355,0.022668105003395,True,12066,61,202,2025-12-08,2026-06-30
moving_average_level,potential_max,30,7,0.02364541817486716,0.0066145830379451915,3.5747405451292917,0.00035057537295773,0.02896599363198904,True,12066,61,202,2025-12-08,2026-06-30
moving_average_level,realized_25,30,7,0.01864771796423487,0.005199671328516957,3.58632628604115,0.00033536929255445247,0.027477322224217837,True,12066,61,202,2025-12-08,2026-06-30
moving_average_level,realized_50,30,7,0.021986537379766233,0.005932128141838426,3.706349029229228,0.00021026847962696233,0.028614817073322363,True,12066,61,202,2025-12-08,2026-06-30
moving_average_level,realized_75,30,7,0.023172331464115993,0.006356337008176968,3.6455479680052307,0.0002668226369527952,0.02890849892655345,True,12066,61,202,2025-12-08,2026-06-30
moving_average_level,realized_100,30,7,0.02364541817486716,0.0066145830379451915,3.5747405451292917,0.00035057537295773,0.02896599363198904,True,12066,61,202,2025-12-08,2026-06-30
moving_average_level,kill_count,1,14,0.0017513481332277895,0.001958635599710118,0.8941674160762688,0.37123232316807997,0.014266094710682409,True,13591,61,227,2025-12-12,2026-07-29
moving_average_level,direct_coin,1,14,5.525178814773627e-05,0.0008268762874382859,0.06681989674526735,0.9467250834959009,0.014138026839836004,True,13591,61,227,2025-12-12,2026-07-29
moving_average_level,potential_max,1,14,0.001301595128712113,0.0015856793337737736,0.820843849692128,0.41173521793845813,0.014233167135780045,True,13591,61,227,2025-12-12,2026-07-29
moving_average_level,realized_25,1,14,0.0006882534182751389,0.0012707232913015695,0.5416233596931858,0.5880779961861707,0.01417489533908789,True,13591,61,227,2025-12-12,2026-07-29
moving_average_level,realized_50,1,14,0.0010197607909986112,0.001451892760261765,0.7023664687292444,0.48245065088391725,0.014203934476298974,True,13591,61,227,2025-12-12,2026-07-29
moving_average_level,realized_75,1,14,0.001197093509969838,0.001538661992003092,0.7780094108982399,0.43656346524815137,0.014221737216532304,True,13591,61,227,2025-12-12,2026-07-29
moving_average_level,realized_100,1,14,0.001301595128712113,0.0015856793337737736,0.820843849692128,0.41173521793845813,0.014233167135780045,True,13591,61,227,2025-12-12,2026-07-29
moving_average_level,kill_count,7,14,0.008042832094591433,0.00603827598603162,1.3319749069431348,0.1828684343209006,0.01912945119271592,True,13225,61,221,2025-12-12,2026-07-23
moving_average_level,direct_coin,7,14,0.0008326053676400931,0.0014420256411759652,0.577385965870279,0.5636787525503215,0.018147934507460328,True,13225,61,221,2025-12-12,2026-07-23
moving_average_level,potential_max,7,14,0.006155519233273885,0.0038868042180191594,1.583696756511944,0.11326274327792318,0.01891128733871128,True,13225,61,221,2025-12-12,2026-07-23
moving_average_level,realized_25,7,14,0.0038946537822211608,0.0022630071127805146,1.721008193136376,0.08524933716268732,0.01855028777503509,True,13225,61,221,2025-12-12,2026-07-23
moving_average_level,realized_50,7,14,0.005205102470415671,0.00310571121709807,1.6759776123934798,0.09374257786229093,0.018753812759216837,True,13225,61,221,2025-12-12,2026-07-23
moving_average_level,realized_75,7,14,0.005823764701165934,0.0035919357691830663,1.6213443322485872,0.10494381232023428,0.018854926987431853,True,13225,61,221,2025-12-12,2026-07-23
moving_average_level,realized_100,7,14,0.006155519233273885,0.0038868042180191594,1.583696756511944,0.11326274327792318,0.01891128733871128,True,13225,61,221,2025-12-12,2026-07-23
