horizon,selection,n,gross_pct,net_pct,share_profitable,t_stat
7,top decile,2744,1.0550800248093535,0.8345122021752182,0.657069970845481,18.683426552224365
7,top quintile,5019,0.8153898187386895,0.5948219961045543,0.6220362622036262,19.454951015506587
7,all signals,23353,0.10182157333718592,-0.11874624929694919,0.4621247805421145,-9.354247046775262
30,top decile,2619,1.3007399479727986,1.0801721253386636,0.6307751050019091,17.951589197258368
30,top quintile,4783,0.9888614248723494,0.7682936022382145,0.6019234789880827,18.74352278063191
30,all signals,22238,0.17090180466123128,-0.049666017972903896,0.4781904847558234,-3.060545839359288
91,top decile,2292,1.4777323008377012,1.2571644782035665,0.6112565445026178,16.38171447505696
91,top quintile,4165,1.0684922504670114,0.8479244278328767,0.5779111644657863,16.117004265953803
91,all signals,19316,0.341712212455543,0.12114438982140806,0.5069372540898737,5.568567159479837
