date,n_worlds,basket_log,basket_price,chain_ret,n_pairs,ew_log,ew_price,index_valid,vw_log,vw_price,disp_pct,breadth_up
2026-01-30,61,10.574369184815021,39119.21998104094,-0.0027310417971698384,60,10.555913066466422,38403.85278426681,True,10.576015666033161,39183.68209527566,4.462898079479722,0.45901639344262296
2026-01-31,61,10.575814464495327,39175.79907124496,0.0014452796803048084,61,10.557358346146728,38459.39722129588,True,10.577608625410296,39246.14985018854,4.51274439188502,0.5901639344262295
2026-02-01,61,10.576090694076692,39186.622080570894,0.00027622958136575915,61,10.557634575728093,38470.022311904475,True,10.579453831592778,39318.633942011846,4.364424721047849,0.5901639344262295
2026-02-02,61,10.57387801656764,39100.01058023399,-0.002212677509051776,61,10.555421898219041,38384.99466283644,True,10.57888694071841,39296.35088386544,4.5420514397416785,0.4918032786885246
2026-02-03,61,10.577566870383688,39244.5111603693,0.0036888538160459532,61,10.559110752035087,38526.85278294836,True,10.579086579996362,39304.19676212871,4.329403771306248,0.5901639344262295
2026-02-04,61,10.578456505912273,39279.44000646705,0.0008896355285867452,61,10.560000387563674,38561.14289057614,True,10.579714025598001,39328.86574592642,4.0777552969293405,0.47540983606557374
2026-02-05,61,10.577189395979715,39229.70015747296,-0.0012671099325587082,61,10.558733277631115,38512.31262659826,True,10.577730427401205,39250.93040051018,4.273339036884038,0.45901639344262296
2026-02-06,61,10.575917018395081,39179.81690823462,-0.0012723775846342057,61,10.55746090004648,38463.34158471454,True,10.57743736437321,39239.429089382254,4.20102361992849,0.4262295081967213
2026-02-07,60,10.578413158613483,39277.73738574704,0.002327122599483437,60,10.559788022645964,38552.9547261096,True,10.580698523946522,39367.60401505458,4.167215504499221,0.6833333333333333
2026-02-08,61,10.580324278451863,39352.87362317978,0.0019634529163394514,60,10.561751475562303,38628.72599982179,True,10.582865889896677,39453.02055054448,4.168858768361161,0.5737704918032787
2026-02-09,61,10.578034832709326,39262.880410803795,-0.0022894457425394945,61,10.559462029819764,38540.38878775424,True,10.581321526563302,39392.137776877724,4.291121990821111,0.45901639344262296
2026-02-10,61,10.58175446443629,39409.19581748877,0.0037196317269658375,61,10.56318166154673,38684.01178739866,True,10.585763263707989,39567.4964587307,4.09942169625289,0.6557377049180327
2026-02-11,61,10.581087594802444,39382.923782488586,-0.0006668696338478557,61,10.562514791912882,38658.22319439272,True,10.585023145612853,39538.22267298792,4.431880332382311,0.5737704918032787
2026-02-12,61,10.58256239544851,39441.04859464696,0.001474800646068443,61,10.56398959255895,38715.27842914277,True,10.58570823760198,39565.319273377594,4.26817360579876,0.5245901639344263
2026-02-13,61,10.581207396447619,39387.642204181226,-0.0013549990008918072,61,10.562634593558059,38662.8547905619,True,10.58351014335293,39478.446484887376,4.094817624632799,0.3442622950819672
2026-02-14,61,10.579693289757733,39328.050237303556,-0.0015141066898852005,61,10.561120486868175,38604.35939878066,True,10.583743474840627,39487.659124295315,4.252821165258966,0.3770491803278688
2026-02-15,61,10.578935802958553,39298.27103851018,-0.000757486799180407,61,10.560363000068994,38575.12817867464,True,10.582405238561165,39434.85064925384,4.337272714682471,0.45901639344262296
2026-02-16,61,10.579119633579545,39305.495928136734,0.00018383062099228267,61,10.560546830689987,38582.220120280625,True,10.584601769005776,39521.56570054384,4.454913371159146,0.5573770491803278
2026-02-17,61,10.578280402598704,39272.52337596542,-0.0008392309808409144,61,10.559707599709146,38549.854308941496,True,10.58362479626097,39482.973063069505,4.342143776564189,0.4426229508196721
2026-02-18,61,10.577023333198765,39223.18610525475,-0.0012570693999422319,61,10.558450530309203,38501.42491265099,True,10.582144878063334,39424.58470838762,4.341212471500469,0.45901639344262296
2026-02-19,61,10.573300686938417,39077.44350057176,-0.003722646260344051,61,10.554727884048859,38358.36417465503,True,10.580149252311617,39345.98644433768,4.48079443925093,0.3770491803278688
2026-02-20,61,10.574418791581033,39121.160607166814,0.001118104642617234,61,10.555845988691477,38401.27682566847,True,10.579867426414399,39334.89928880322,4.210209465482947,0.4426229508196721
2026-02-21,61,10.576334341803143,39196.170975184126,0.001915550222110713,61,10.557761538913587,38474.906898557994,True,10.579101785996302,39304.79442628635,4.67774002154801,0.5245901639344263
2026-02-22,61,10.573999510325587,39104.76127603924,-0.0023348314775557214,61,10.55542670743603,38385.1792650488,True,10.581204629459087,39387.53321917774,4.873145340866417,0.5409836065573771
2026-02-23,61,10.57650423069581,39202.830534944515,0.0025047203702220854,61,10.557931427806253,38481.44391315377,True,10.581160641840402,39385.80069349066,4.617366813604576,0.5409836065573771
2026-02-24,61,10.573021108188689,39066.519804863055,-0.003483122507123012,61,10.55444830529913,38347.64149014467,True,10.578009972424292,39261.90433653832,4.683568684205481,0.3442622950819672
2026-02-25,61,10.56787956323074,38866.17302428067,-0.005141544957951731,61,10.549306760341178,38150.98136905227,True,10.573444121271605,39083.04894962026,4.766901914411472,0.36065573770491804
2026-02-26,61,10.567485795444654,38850.871790139514,-0.00039376778608164536,61,10.548912992555097,38135.96169890697,True,10.57167127289386,39013.822012256074,4.713993414202413,0.5081967213114754
2026-02-27,61,10.565220787324527,38762.97383243313,-0.002265008120129019,61,10.546647984434967,38049.681185908055,True,10.568255137934901,38880.77291721978,4.487700153154788,0.36065573770491804
2026-02-28,61,10.56323003197441,38685.882994848354,-0.001990755350115976,61,10.544657229084851,37974.008926985596,True,10.567269575691908,38842.472372339835,4.550830449814694,0.4098360655737705
2026-03-01,61,10.560226107847434,38569.84790510373,-0.0030039241269771365,61,10.541653304957874,37860.10904432309,True,10.564143265856206,38721.22839079654,4.454308978495793,0.4262295081967213
2026-03-02,61,10.56304277862751,38678.63961197482,0.0028166707800746827,61,10.544469975737949,37966.898832433966,True,10.565097048945901,38758.1776616417,4.41176073777935,0.5737704918032787
