model_type,series,horizon_days,lag_or_window_days,coefficient,std_error_two_way,t_stat,p_value,r2_within,cluster_variance_floor_applied,n,n_worlds,n_dates,date_start,date_end
shock_lag,realized_50,7,7,0.0005189074988767568,0.0019204563840629467,0.2702000957600236,0.7870063190280787,0.021266238211524846,True,29765,61,1233,2023-01-19,2026-07-23
shock_lag,realized_75,7,7,0.0005302187997996794,0.0019759991870395275,0.2683294625207116,0.788445729673318,0.021266145251698343,True,29765,61,1233,2023-01-19,2026-07-23
shock_lag,realized_100,7,7,0.0005325297909850601,0.0020059946156475656,0.2654692025746796,0.7906480317567429,0.021266017284840455,True,29765,61,1233,2023-01-19,2026-07-23
shock_lag,realized_category,7,7,0.0005229639702830447,0.0019291183174842959,0.2710896296734282,0.7863220973686,0.021266234753077318,True,29765,61,1233,2023-01-19,2026-07-23
shock_lag,kill_count,30,7,0.00047498486195944205,0.003287324862852358,0.14448978478728916,0.8851137223674337,0.019798130301594608,True,28362,61,1210,2023-01-19,2026-06-30
shock_lag,direct_coin,30,7,0.0016895183564591782,0.0018808259259166535,0.8982853400618465,0.3690334461200858,0.01984870703343289,True,28362,61,1210,2023-01-19,2026-06-30
shock_lag,potential_max,30,7,0.0015041819987154934,0.0024704620818224387,0.6088666609308455,0.5426128240527079,0.01982208070647773,True,28362,61,1210,2023-01-19,2026-06-30
shock_lag,potential_conservative,30,7,0.00151515470893381,0.00241707017470859,0.6268559038077917,0.5307536945849809,0.01982352386778874,True,28362,61,1210,2023-01-19,2026-06-30
shock_lag,realized_25,30,7,0.0017244006523380935,0.00217003228680206,0.7946428552357226,0.42682128204118697,0.01983822394288448,True,28362,61,1210,2023-01-19,2026-06-30
shock_lag,realized_50,30,7,0.001659773381497786,0.002325768248378736,0.7136452149326543,0.4754465910615049,0.019830782660257062,True,28362,61,1210,2023-01-19,2026-06-30
shock_lag,realized_75,30,7,0.0015790163793251545,0.002415452471834554,0.6537145308124734,0.5132957398139144,0.019825675769013062,True,28362,61,1210,2023-01-19,2026-06-30
shock_lag,realized_100,30,7,0.0015041819987154934,0.0024704620818224387,0.6088666609308455,0.5426128240527079,0.01982208070647773,True,28362,61,1210,2023-01-19,2026-06-30
shock_lag,realized_category,30,7,0.0015179904163994265,0.002351674685331501,0.6454933694136546,0.5186075137925292,0.019824721914128207,True,28362,61,1210,2023-01-19,2026-06-30
shock_lag,kill_count,1,14,-0.0016230994341801593,0.0013439189629678295,-1.207736090423045,0.22714879115426168,0.016052211998433985,False,29704,61,1233,2023-01-26,2026-07-29
shock_lag,direct_coin,1,14,-7.240625984598361e-05,0.0007911249350177739,-0.09152316737982337,0.9270768985807216,0.015975408833222682,False,29704,61,1233,2023-01-26,2026-07-29
shock_lag,potential_max,1,14,-8.346981696351168e-05,0.001017728793863598,-0.08201577617415705,0.934634168147841,0.015975339677880118,False,29704,61,1233,2023-01-26,2026-07-29
shock_lag,potential_conservative,1,14,5.4426932208436526e-05,0.0010220477880938119,0.05325282520296475,0.9575304668651686,0.015975155565265187,False,29704,61,1233,2023-01-26,2026-07-29
shock_lag,realized_25,1,14,-9.491009224587405e-05,0.0009088319708890806,-0.10443084671969298,0.9168274443645542,0.015975537850913324,False,29704,61,1233,2023-01-26,2026-07-29
shock_lag,realized_50,1,14,-9.595266111457222e-05,0.0009681775487233429,-0.09910647199069758,0.9210537334839414,0.01597548923527825,False,29704,61,1233,2023-01-26,2026-07-29
shock_lag,realized_75,1,14,-9.049196919915902e-05,0.0009998301438051526,-0.09050734243195026,0.9278840594851436,0.015975411016492025,False,29704,61,1233,2023-01-26,2026-07-29
shock_lag,realized_100,1,14,-8.346981696351168e-05,0.001017728793863598,-0.08201577617415705,0.934634168147841,0.015975339677880118,False,29704,61,1233,2023-01-26,2026-07-29
shock_lag,realized_category,1,14,-4.3219572090774866e-05,0.0009795543217336283,-0.04412166955098957,0.9648074197987702,0.0159751053961249,False,29704,61,1233,2023-01-26,2026-07-29
shock_lag,kill_count,7,14,-0.0007298225164923323,0.002437817756983254,-0.29937533862066523,0.7646536767170945,0.022499099667854017,True,29338,61,1227,2023-01-26,2026-07-23
shock_lag,direct_coin,7,14,0.0008226015474699139,0.001334665312200548,0.616335451255295,0.5376731457084958,0.022512595107257338,True,29338,61,1227,2023-01-26,2026-07-23
shock_lag,potential_max,7,14,8.299486225225893e-05,0.0018234181770172635,0.04551608802541468,0.9636959517980821,0.022493374483427808,True,29338,61,1227,2023-01-26,2026-07-23
shock_lag,potential_conservative,7,14,0.00036849373241586636,0.0017789121580141318,0.20714554721309572,0.8358961918987379,0.022495762170885003,True,29338,61,1227,2023-01-26,2026-07-23
shock_lag,realized_25,7,14,0.0005430026076248433,0.0015617539083737364,0.3476876892789564,0.7280747430599372,0.02249974139372657,True,29338,61,1227,2023-01-26,2026-07-23
shock_lag,realized_50,7,14,0.00033527507768208305,0.001692327604659847,0.19811476026207844,0.8429552766981454,0.022495449872699247,True,29338,61,1227,2023-01-26,2026-07-23
shock_lag,realized_75,7,14,0.00018829962913965813,0.0017719961713211845,0.10626412866302279,0.9153727915822463,0.022493904392621333,True,29338,61,1227,2023-01-26,2026-07-23
shock_lag,realized_100,7,14,8.299486225225893e-05,0.0018234181770172635,0.04551608802541468,0.9636959517980821,0.022493374483427808,True,29338,61,1227,2023-01-26,2026-07-23
shock_lag,realized_category,7,14,0.00038866290326225765,0.0017029933483889157,0.22822338303901465,0.8194725840349418,0.02249615749890943,True,29338,61,1227,2023-01-26,2026-07-23
shock_lag,kill_count,30,14,-0.00023139150782118707,0.003628058844922621,-0.06377832270968091,0.949146739082491,0.01996784754796066,True,27935,61,1204,2023-01-26,2026-06-30
shock_lag,direct_coin,30,14,0.002132915365448309,0.0021302547773835185,1.0012489529858295,0.31670646519122825,0.020053187393898497,True,27935,61,1204,2023-01-26,2026-06-30
shock_lag,potential_max,30,14,0.0017517036356552561,0.0028739975739415515,0.6095007356783804,0.5421925852643246,0.02000333990463632,True,27935,61,1204,2023-01-26,2026-06-30
shock_lag,potential_conservative,30,14,0.0018807692845348699,0.0027754913626765526,0.6776347099567785,0.49800333268231267,0.0200105225634869,True,27935,61,1204,2023-01-26,2026-06-30
shock_lag,realized_25,30,14,0.0020948878681326063,0.0025127274737400604,0.833710734660165,0.4044440075581739,0.020031032173439156,True,27935,61,1204,2023-01-26,2026-06-30
shock_lag,realized_50,30,14,0.0019760352994477376,0.0027085508636951164,0.7295544366303496,0.4656625816478255,0.02001768009475302,True,27935,61,1204,2023-01-26,2026-06-30
